group,mass_bin,T_bin,O2_bin,n
demersal,10^3 g,14.25,10.25,10
demersal,10^3 g,14.25,11.25,1
demersal,10^3 g,14.25,11.75,1
demersal,10^3 g,14.25,12.75,1
demersal,10^3 g,14.25,13.25,1
demersal,10^3 g,14.25,13.75,1
demersal,10^3 g,14.25,14.25,1
demersal,10^3 g,14.25,14.75,1
demersal,10^3 g,14.25,16.25,5
demersal,10^3 g,14.25,16.75,15
demersal,10^3 g,14.25,17.25,13
demersal,10^3 g,14.25,17.75,13
demersal,10^3 g,14.25,18.25,391
demersal,10^3 g,14.25,18.75,106
demersal,10^3 g,14.25,19.25,123
demersal,10^3 g,14.25,19.75,377
demersal,10^3 g,14.25,20.25,518
demersal,10^3 g,14.25,20.75,309
demersal,10^3 g,14.25,21.25,54
demersal,10^3 g,14.25,21.75,108
demersal,10^3 g,14.25,22.25,20
demersal,10^3 g,14.75,1.75,1
demersal,10^3 g,14.75,2.75,1
demersal,10^3 g,14.75,5.25,3
demersal,10^3 g,14.75,6.25,1
demersal,10^3 g,14.75,7.75,3
demersal,10^3 g,14.75,8.75,2
demersal,10^3 g,14.75,9.75,1
demersal,10^3 g,14.75,12.25,2
demersal,10^3 g,14.75,13.25,2
demersal,10^3 g,14.75,14.25,2
demersal,10^3 g,14.75,15.25,3
demersal,10^3 g,14.75,15.75,1
demersal,10^3 g,14.75,16.25,45
demersal,10^3 g,14.75,16.75,2
demersal,10^3 g,14.75,17.25,11
demersal,10^3 g,14.75,18.25,109
demersal,10^3 g,14.75,18.75,195
demersal,10^3 g,14.75,19.25,114
demersal,10^3 g,14.75,19.75,512
demersal,10^3 g,14.75,20.25,143
demersal,10^3 g,14.75,20.75,611
demersal,10^3 g,14.75,21.25,2036
demersal,10^3 g,14.75,21.75,511
demersal,10^3 g,14.75,22.25,4
demersal,10^3 g,15.25,0.75,1
demersal,10^3 g,15.25,3.75,2
demersal,10^3 g,15.25,4.75,5
demersal,10^3 g,15.25,8.25,2
demersal,10^3 g,15.25,12.75,1
demersal,10^3 g,15.25,13.75,1
demersal,10^3 g,15.25,14.75,10
demersal,10^3 g,15.25,15.25,4
demersal,10^3 g,15.25,15.75,2
demersal,10^3 g,15.25,16.25,2
demersal,10^3 g,15.25,16.75,4
demersal,10^3 g,15.25,17.25,16
demersal,10^3 g,15.25,17.75,35
demersal,10^3 g,15.25,18.25,3
demersal,10^3 g,15.25,18.75,264
demersal,10^3 g,15.25,19.25,43
demersal,10^3 g,15.25,19.75,84
demersal,10^3 g,15.25,20.25,370
demersal,10^3 g,15.25,20.75,139
demersal,10^3 g,15.25,21.25,397
demersal,10^3 g,15.25,21.75,99
demersal,10^3 g,15.25,22.25,245
demersal,10^3 g,15.25,22.75,3
demersal,10^3 g,15.75,2.75,5
demersal,10^3 g,15.75,4.25,2
demersal,10^3 g,15.75,5.75,1
demersal,10^3 g,15.75,7.25,1
demersal,10^3 g,15.75,7.75,1
demersal,10^3 g,15.75,8.75,1
demersal,10^3 g,15.75,9.75,5
demersal,10^3 g,15.75,10.75,3
demersal,10^3 g,15.75,12.75,3
demersal,10^3 g,15.75,14.25,1
demersal,10^3 g,15.75,15.25,16
demersal,10^3 g,15.75,15.75,2
demersal,10^3 g,15.75,16.25,8
demersal,10^3 g,15.75,16.75,13
demersal,10^3 g,15.75,17.25,28
demersal,10^3 g,15.75,17.75,38
demersal,10^3 g,15.75,18.25,7
demersal,10^3 g,15.75,18.75,154
demersal,10^3 g,15.75,19.25,25
demersal,10^3 g,15.75,19.75,34
demersal,10^3 g,15.75,20.25,1214
demersal,10^3 g,15.75,20.75,924
demersal,10^3 g,15.75,21.25,240
demersal,10^3 g,15.75,21.75,66
demersal,10^3 g,15.75,22.25,12
demersal,10^3 g,15.75,22.75,1
demersal,10^3 g,16.25,4.25,6
demersal,10^3 g,16.25,5.25,33
demersal,10^3 g,16.25,5.75,1
demersal,10^3 g,16.25,8.25,2
demersal,10^3 g,16.25,9.75,2
demersal,10^3 g,16.25,10.25,11
demersal,10^3 g,16.25,13.25,2
demersal,10^3 g,16.25,14.25,1
demersal,10^3 g,16.25,14.75,11
demersal,10^3 g,16.25,15.25,24
demersal,10^3 g,16.25,15.75,5
demersal,10^3 g,16.25,16.25,9
demersal,10^3 g,16.25,16.75,4
demersal,10^3 g,16.25,17.25,1
demersal,10^3 g,16.25,17.75,3
demersal,10^3 g,16.25,18.25,15
demersal,10^3 g,16.25,18.75,2
demersal,10^3 g,16.25,19.25,199
demersal,10^3 g,16.25,20.25,102
demersal,10^3 g,16.25,20.75,289
demersal,10^3 g,16.25,21.25,157
demersal,10^3 g,16.25,21.75,77
demersal,10^3 g,16.25,22.25,69
demersal,10^3 g,16.25,22.75,107
demersal,10^3 g,16.75,5.75,2
demersal,10^3 g,16.75,9.75,1
demersal,10^3 g,16.75,10.25,4
demersal,10^3 g,16.75,11.25,9
demersal,10^3 g,16.75,12.75,6
demersal,10^3 g,16.75,13.25,2
demersal,10^3 g,16.75,14.25,4
demersal,10^3 g,16.75,15.25,5
demersal,10^3 g,16.75,15.75,18
demersal,10^3 g,16.75,16.25,13
demersal,10^3 g,16.75,16.75,17
demersal,10^3 g,16.75,17.25,3
demersal,10^3 g,16.75,17.75,1
demersal,10^3 g,16.75,18.25,2
demersal,10^3 g,16.75,18.75,18
demersal,10^3 g,16.75,19.25,1
demersal,10^3 g,16.75,19.75,161
demersal,10^3 g,16.75,20.25,957
demersal,10^3 g,16.75,20.75,68
demersal,10^3 g,16.75,21.25,52
demersal,10^3 g,16.75,21.75,44
demersal,10^3 g,16.75,22.25,12
demersal,10^3 g,16.75,22.75,21
demersal,10^3 g,17.25,6.25,20
demersal,10^3 g,17.25,8.25,1
demersal,10^3 g,17.25,10.75,1
demersal,10^3 g,17.25,11.75,5
demersal,10^3 g,17.25,12.75,1
demersal,10^3 g,17.25,14.75,1
demersal,10^3 g,17.25,15.25,1
demersal,10^3 g,17.25,15.75,9
demersal,10^3 g,17.25,16.25,32
demersal,10^3 g,17.25,16.75,2
demersal,10^3 g,17.25,17.25,10
demersal,10^3 g,17.25,17.75,1
demersal,10^3 g,17.25,18.25,15
demersal,10^3 g,17.25,18.75,4
demersal,10^3 g,17.25,19.25,54
demersal,10^3 g,17.25,19.75,13
demersal,10^3 g,17.25,20.25,2464
demersal,10^3 g,17.25,20.75,559
demersal,10^3 g,17.25,21.25,216
demersal,10^3 g,17.25,21.75,6
demersal,10^3 g,17.25,22.25,10
demersal,10^3 g,17.25,22.75,1
demersal,10^3 g,17.75,8.75,2
demersal,10^3 g,17.75,11.25,1
demersal,10^3 g,17.75,12.25,1
demersal,10^3 g,17.75,13.25,2
demersal,10^3 g,17.75,14.25,1
demersal,10^3 g,17.75,15.25,37
demersal,10^3 g,17.75,15.75,7
demersal,10^3 g,17.75,16.25,2
demersal,10^3 g,17.75,16.75,2
demersal,10^3 g,17.75,17.25,2
demersal,10^3 g,17.75,17.75,3
demersal,10^3 g,17.75,18.25,3
demersal,10^3 g,17.75,18.75,3
demersal,10^3 g,17.75,19.25,9
demersal,10^3 g,17.75,19.75,4
demersal,10^3 g,17.75,20.25,37
demersal,10^3 g,17.75,20.75,855
demersal,10^3 g,17.75,21.25,407
demersal,10^3 g,17.75,21.75,207
demersal,10^3 g,17.75,22.25,65
demersal,10^3 g,18.25,10.75,9
demersal,10^3 g,18.25,11.25,7
demersal,10^3 g,18.25,12.25,1
demersal,10^3 g,18.25,13.75,2
demersal,10^3 g,18.25,14.75,1
demersal,10^3 g,18.25,15.25,1
demersal,10^3 g,18.25,16.75,5
demersal,10^3 g,18.25,17.25,35
demersal,10^3 g,18.25,17.75,3
demersal,10^3 g,18.25,18.25,9
demersal,10^3 g,18.25,18.75,2
demersal,10^3 g,18.25,19.25,111
demersal,10^3 g,18.25,19.75,27
demersal,10^3 g,18.25,20.25,6
demersal,10^3 g,18.25,20.75,245
demersal,10^3 g,18.25,21.25,720
demersal,10^3 g,18.25,21.75,645
demersal,10^3 g,18.25,22.25,45
demersal,10^3 g,18.75,5.75,1
demersal,10^3 g,18.75,10.25,2
demersal,10^3 g,18.75,11.25,6
demersal,10^3 g,18.75,12.25,8
demersal,10^3 g,18.75,12.75,2
demersal,10^3 g,18.75,14.25,4
demersal,10^3 g,18.75,14.75,4
demersal,10^3 g,18.75,16.75,5
demersal,10^3 g,18.75,17.25,3
demersal,10^3 g,18.75,17.75,17
demersal,10^3 g,18.75,18.25,3
demersal,10^3 g,18.75,18.75,2
demersal,10^3 g,18.75,19.25,11
demersal,10^3 g,18.75,19.75,10
demersal,10^3 g,18.75,20.25,24
demersal,10^3 g,18.75,21.25,219
demersal,10^3 g,18.75,21.75,295
demersal,10^3 g,18.75,22.25,70
demersal,10^3 g,19.25,5.75,2
demersal,10^3 g,19.25,11.75,1
demersal,10^3 g,19.25,13.25,7
demersal,10^3 g,19.25,14.25,11
demersal,10^3 g,19.25,14.75,7
demersal,10^3 g,19.25,15.75,12
demersal,10^3 g,19.25,17.75,4
demersal,10^3 g,19.25,18.25,12
demersal,10^3 g,19.25,18.75,1
demersal,10^3 g,19.25,19.75,12
demersal,10^3 g,19.25,20.25,15
demersal,10^3 g,19.25,21.25,49
demersal,10^3 g,19.25,21.75,488
demersal,10^3 g,19.25,22.25,212
demersal,10^3 g,19.25,22.75,2
demersal,10^3 g,19.75,5.75,1
demersal,10^3 g,19.75,10.25,2
demersal,10^3 g,19.75,11.75,27
demersal,10^3 g,19.75,14.25,1
demersal,10^3 g,19.75,14.75,5
demersal,10^3 g,19.75,15.25,4
demersal,10^3 g,19.75,15.75,7
demersal,10^3 g,19.75,16.75,2
demersal,10^3 g,19.75,17.75,1
demersal,10^3 g,19.75,18.25,105
demersal,10^3 g,19.75,18.75,19
demersal,10^3 g,19.75,19.25,34
demersal,10^3 g,19.75,19.75,3
demersal,10^3 g,19.75,20.25,12
demersal,10^3 g,19.75,20.75,10
demersal,10^3 g,19.75,21.25,8
demersal,10^3 g,19.75,21.75,345
demersal,10^3 g,19.75,22.25,280
demersal,10^3 g,19.75,22.75,197
demersal,10^3 g,20.25,4.75,1
demersal,10^3 g,20.25,10.25,1
demersal,10^3 g,20.25,11.75,10
demersal,10^3 g,20.25,12.25,25
demersal,10^3 g,20.25,12.75,27
demersal,10^3 g,20.25,13.25,6
demersal,10^3 g,20.25,14.25,1
demersal,10^3 g,20.25,14.75,2
demersal,10^3 g,20.25,15.75,10
demersal,10^3 g,20.25,17.25,1
demersal,10^3 g,20.25,17.75,68
demersal,10^3 g,20.25,18.25,233
demersal,10^3 g,20.25,18.75,191
demersal,10^3 g,20.25,19.25,45
demersal,10^3 g,20.25,19.75,5
demersal,10^3 g,20.25,20.25,31
demersal,10^3 g,20.25,20.75,10
demersal,10^3 g,20.25,21.25,18
demersal,10^3 g,20.25,21.75,17
demersal,10^3 g,20.25,22.25,95
demersal,10^3 g,20.25,22.75,146
demersal,10^3 g,20.75,9.25,1
demersal,10^3 g,20.75,10.75,4
demersal,10^3 g,20.75,11.25,4
demersal,10^3 g,20.75,13.25,2
demersal,10^3 g,20.75,13.75,8
demersal,10^3 g,20.75,14.25,4
demersal,10^3 g,20.75,15.75,2
demersal,10^3 g,20.75,16.75,1
demersal,10^3 g,20.75,17.25,1
demersal,10^3 g,20.75,18.25,4
demersal,10^3 g,20.75,18.75,2
demersal,10^3 g,20.75,19.25,292
demersal,10^3 g,20.75,19.75,31
demersal,10^3 g,20.75,20.25,20
demersal,10^3 g,20.75,20.75,35
demersal,10^3 g,20.75,21.25,15
demersal,10^3 g,20.75,21.75,11
demersal,10^3 g,20.75,22.25,606
demersal,10^3 g,20.75,22.75,111
demersal,10^3 g,21.25,13.25,1
demersal,10^3 g,21.25,15.25,1
demersal,10^3 g,21.25,16.75,1
demersal,10^3 g,21.25,17.25,2
demersal,10^3 g,21.25,17.75,2
demersal,10^3 g,21.25,18.25,1
demersal,10^3 g,21.25,18.75,1
demersal,10^3 g,21.25,19.25,7
demersal,10^3 g,21.25,19.75,803
demersal,10^3 g,21.25,20.25,133
demersal,10^3 g,21.25,20.75,72
demersal,10^3 g,21.25,21.25,20
demersal,10^3 g,21.25,21.75,14
demersal,10^3 g,21.25,22.25,244
demersal,10^3 g,21.25,22.75,38
demersal,10^3 g,21.75,5.25,1
demersal,10^3 g,21.75,6.25,1
demersal,10^3 g,21.75,12.75,2
demersal,10^3 g,21.75,13.75,97
demersal,10^3 g,21.75,14.25,55
demersal,10^3 g,21.75,17.25,1
demersal,10^3 g,21.75,17.75,1
demersal,10^3 g,21.75,18.25,3
demersal,10^3 g,21.75,18.75,3
demersal,10^3 g,21.75,19.25,1
demersal,10^3 g,21.75,19.75,1141
demersal,10^3 g,21.75,20.25,341
demersal,10^3 g,21.75,20.75,38
demersal,10^3 g,21.75,21.25,65
demersal,10^3 g,21.75,21.75,25
demersal,10^3 g,21.75,22.25,162
demersal,10^3 g,22.25,12.75,1
demersal,10^3 g,22.25,13.75,28
demersal,10^3 g,22.25,15.25,1
demersal,10^3 g,22.25,15.75,8
demersal,10^3 g,22.25,16.25,5
demersal,10^3 g,22.25,16.75,1
demersal,10^3 g,22.25,17.25,2
demersal,10^3 g,22.25,17.75,4
demersal,10^3 g,22.25,19.25,5
demersal,10^3 g,22.25,19.75,1
demersal,10^3 g,22.25,20.25,252
demersal,10^3 g,22.25,20.75,496
demersal,10^3 g,22.25,21.25,37
demersal,10^3 g,22.25,21.75,60
demersal,10^3 g,22.25,22.25,30
demersal,10^3 g,22.25,25.25,94
demersal,10^3 g,22.75,13.25,3
demersal,10^3 g,22.75,14.25,3
demersal,10^3 g,22.75,17.25,2
demersal,10^3 g,22.75,17.75,2
demersal,10^3 g,22.75,19.25,4
demersal,10^3 g,22.75,20.25,3
demersal,10^3 g,22.75,20.75,176
demersal,10^3 g,22.75,21.25,32
demersal,10^3 g,22.75,21.75,4
demersal,10^3 g,22.75,22.25,42
demersal,10^3 g,23.25,7.75,1
demersal,10^3 g,23.25,9.75,7
demersal,10^3 g,23.25,12.25,4
demersal,10^3 g,23.25,16.25,26
demersal,10^3 g,23.25,17.25,20
demersal,10^3 g,23.25,17.75,1
demersal,10^3 g,23.25,18.25,2
demersal,10^3 g,23.25,19.25,20
demersal,10^3 g,23.25,19.75,2
demersal,10^3 g,23.25,20.25,2
demersal,10^3 g,23.25,20.75,128
demersal,10^3 g,23.25,21.25,330
demersal,10^3 g,23.25,21.75,11
demersal,10^3 g,23.25,22.25,118
demersal,10^3 g,23.25,22.75,129
demersal,10^3 g,23.75,11.25,6
demersal,10^3 g,23.75,12.75,3
demersal,10^3 g,23.75,14.75,2
demersal,10^3 g,23.75,15.75,1
demersal,10^3 g,23.75,16.25,111
demersal,10^3 g,23.75,16.75,87
demersal,10^3 g,23.75,17.75,27
demersal,10^3 g,23.75,18.25,26
demersal,10^3 g,23.75,18.75,9
demersal,10^3 g,23.75,19.75,12
demersal,10^3 g,23.75,20.25,15
demersal,10^3 g,23.75,20.75,36
demersal,10^3 g,23.75,21.25,2
demersal,10^3 g,23.75,21.75,1
demersal,10^3 g,23.75,22.25,162
demersal,10^3 g,23.75,22.75,196
demersal,10^3 g,24.25,10.25,17
demersal,10^3 g,24.25,10.75,7
demersal,10^3 g,24.25,15.75,1
demersal,10^3 g,24.25,16.25,9
demersal,10^3 g,24.25,16.75,6
demersal,10^3 g,24.25,17.25,171
demersal,10^3 g,24.25,17.75,239
demersal,10^3 g,24.25,18.25,33
demersal,10^3 g,24.25,18.75,62
demersal,10^3 g,24.25,19.25,156
demersal,10^3 g,24.25,19.75,46
demersal,10^3 g,24.25,20.25,43
demersal,10^3 g,24.25,20.75,6
demersal,10^3 g,24.25,21.25,584
demersal,10^3 g,24.25,21.75,35
demersal,10^3 g,24.75,10.75,6
demersal,10^3 g,24.75,11.25,6
demersal,10^3 g,24.75,11.75,4
demersal,10^3 g,24.75,13.25,2
demersal,10^3 g,24.75,13.75,3
demersal,10^3 g,24.75,14.75,1
demersal,10^3 g,24.75,15.25,1
demersal,10^3 g,24.75,15.75,1
demersal,10^3 g,24.75,16.25,7
demersal,10^3 g,24.75,16.75,12
demersal,10^3 g,24.75,17.75,62
demersal,10^3 g,24.75,18.25,136
demersal,10^3 g,24.75,18.75,295
demersal,10^3 g,24.75,19.25,342
demersal,10^3 g,24.75,19.75,389
demersal,10^3 g,24.75,20.25,174
demersal,10^3 g,24.75,20.75,4763
demersal,10^3 g,24.75,21.25,40
demersal,10^3 g,24.75,21.75,89
demersal,10^3 g,24.75,22.25,7
demersal,10^3 g,25.25,9.25,3
demersal,10^3 g,25.25,12.25,2
demersal,10^3 g,25.25,13.75,3
demersal,10^3 g,25.25,14.25,2
demersal,10^3 g,25.25,15.75,2
demersal,10^3 g,25.25,16.25,6
demersal,10^3 g,25.25,16.75,11
demersal,10^3 g,25.25,17.25,2
demersal,10^3 g,25.25,17.75,17
demersal,10^3 g,25.25,18.25,8
demersal,10^3 g,25.25,18.75,134
demersal,10^3 g,25.25,19.25,76
demersal,10^3 g,25.25,19.75,458
demersal,10^3 g,25.25,20.25,86
demersal,10^3 g,25.25,20.75,3800
demersal,10^3 g,25.25,21.25,304
demersal,10^3 g,25.25,21.75,509
demersal,10^3 g,25.25,22.25,22
demersal,10^3 g,25.25,22.75,1
demersal,10^3 g,25.75,11.25,3
demersal,10^3 g,25.75,12.25,5
demersal,10^3 g,25.75,12.75,2
demersal,10^3 g,25.75,13.25,3
demersal,10^3 g,25.75,14.25,1
demersal,10^3 g,25.75,15.25,4
demersal,10^3 g,25.75,16.25,5
demersal,10^3 g,25.75,17.25,4
demersal,10^3 g,25.75,17.75,5
demersal,10^3 g,25.75,18.25,10
demersal,10^3 g,25.75,18.75,15
demersal,10^3 g,25.75,19.25,129
demersal,10^3 g,25.75,19.75,209
demersal,10^3 g,25.75,20.25,280
demersal,10^3 g,25.75,20.75,515
demersal,10^3 g,25.75,21.25,237
demersal,10^3 g,25.75,21.75,229
demersal,10^3 g,25.75,22.25,4
demersal,10^3 g,26.25,9.25,4
demersal,10^3 g,26.25,13.75,10
demersal,10^3 g,26.25,14.75,4
demersal,10^3 g,26.25,15.75,14
demersal,10^3 g,26.25,16.25,9
demersal,10^3 g,26.25,16.75,1
demersal,10^3 g,26.25,17.25,6
demersal,10^3 g,26.25,17.75,10
demersal,10^3 g,26.25,18.25,11
demersal,10^3 g,26.25,18.75,3
demersal,10^3 g,26.25,19.25,14
demersal,10^3 g,26.25,19.75,1
demersal,10^3 g,26.25,20.25,266
demersal,10^3 g,26.25,20.75,396
demersal,10^3 g,26.25,21.25,542
demersal,10^3 g,26.25,21.75,85
demersal,10^3 g,26.25,22.25,2
demersal,10^3 g,26.75,11.25,4
demersal,10^3 g,26.75,12.25,5
demersal,10^3 g,26.75,12.75,13
demersal,10^3 g,26.75,14.25,2
demersal,10^3 g,26.75,14.75,8
demersal,10^3 g,26.75,15.75,3
demersal,10^3 g,26.75,16.25,1
demersal,10^3 g,26.75,16.75,5
demersal,10^3 g,26.75,17.25,16
demersal,10^3 g,26.75,17.75,35
demersal,10^3 g,26.75,18.25,27
demersal,10^3 g,26.75,18.75,15
demersal,10^3 g,26.75,19.25,3
demersal,10^3 g,26.75,19.75,11
demersal,10^3 g,26.75,20.25,547
demersal,10^3 g,26.75,20.75,1472
demersal,10^3 g,26.75,21.25,346
demersal,10^3 g,26.75,21.75,29
demersal,10^3 g,26.75,22.25,1
demersal,10^3 g,27.25,10.25,4
demersal,10^3 g,27.25,10.75,3
demersal,10^3 g,27.25,13.25,2
demersal,10^3 g,27.25,13.75,18
demersal,10^3 g,27.25,14.75,5
demersal,10^3 g,27.25,15.25,6
demersal,10^3 g,27.25,15.75,2
demersal,10^3 g,27.25,16.25,11
demersal,10^3 g,27.25,16.75,16
demersal,10^3 g,27.25,17.25,8
demersal,10^3 g,27.25,17.75,32
demersal,10^3 g,27.25,18.25,9
demersal,10^3 g,27.25,18.75,25
demersal,10^3 g,27.25,19.25,33
demersal,10^3 g,27.25,19.75,52
demersal,10^3 g,27.25,20.25,229
demersal,10^3 g,27.25,20.75,270
demersal,10^3 g,27.25,21.25,1214
demersal,10^3 g,27.25,21.75,306
demersal,10^3 g,27.75,12.75,2
demersal,10^3 g,27.75,14.25,7
demersal,10^3 g,27.75,16.25,12
demersal,10^3 g,27.75,16.75,3
demersal,10^3 g,27.75,17.25,5
demersal,10^3 g,27.75,17.75,33
demersal,10^3 g,27.75,18.25,27
demersal,10^3 g,27.75,18.75,5
demersal,10^3 g,27.75,19.25,19
demersal,10^3 g,27.75,19.75,179
demersal,10^3 g,27.75,20.25,43
demersal,10^3 g,27.75,20.75,265
demersal,10^3 g,27.75,21.25,103
demersal,10^3 g,27.75,21.75,431
demersal,10^3 g,27.75,22.25,61
demersal,10^3 g,28.25,18.25,7
demersal,10^3 g,28.25,18.75,9
demersal,10^3 g,28.25,19.25,2
demersal,10^3 g,28.25,19.75,7
demersal,10^3 g,28.25,20.25,98
demersal,10^3 g,28.25,20.75,3
demersal,10^3 g,28.25,21.25,160
demersal,10^3 g,28.25,21.75,30
demersal,10^3 g,28.25,22.25,10
demersal,10^3 g,28.75,18.25,1
demersal,10^3 g,28.75,19.75,3
demersal,10^3 g,28.75,20.75,20
demersal,10^3 g,28.75,21.25,15
demersal,10^3 g,28.75,21.75,8
demersal,10^3 g,28.75,22.25,13
demersal,10^3 g,29.25,19.75,1
demersal,10^3 g,29.25,21.25,20
demersal,10^3 g,29.25,21.75,89
demersal,10^3 g,29.25,22.25,1
demersal,10^3 g,29.75,21.75,1
demersal,10^4 g,0.25,8.75,1
demersal,10^4 g,0.25,13.25,1
demersal,10^4 g,0.25,13.75,2
demersal,10^4 g,0.25,14.25,5
demersal,10^4 g,0.25,15.75,16
demersal,10^4 g,0.25,16.25,6
demersal,10^4 g,0.25,16.75,5
demersal,10^4 g,0.25,17.25,220
demersal,10^4 g,0.25,17.75,394
demersal,10^4 g,0.25,18.25,906
demersal,10^4 g,0.25,18.75,2113
demersal,10^4 g,0.25,19.25,2477
demersal,10^4 g,0.25,19.75,3055
demersal,10^4 g,0.25,20.25,579
demersal,10^4 g,0.25,20.75,48
demersal,10^4 g,0.25,21.25,35
demersal,10^4 g,0.25,21.75,1
demersal,10^4 g,0.25,22.25,4
demersal,10^4 g,0.75,12.75,3
demersal,10^4 g,0.75,13.25,2
demersal,10^4 g,0.75,13.75,4
demersal,10^4 g,0.75,14.25,33
demersal,10^4 g,0.75,14.75,5
demersal,10^4 g,0.75,15.25,12
demersal,10^4 g,0.75,15.75,1
demersal,10^4 g,0.75,16.25,3
demersal,10^4 g,0.75,16.75,26
demersal,10^4 g,0.75,17.25,57
demersal,10^4 g,0.75,17.75,482
demersal,10^4 g,0.75,18.25,873
demersal,10^4 g,0.75,18.75,721
demersal,10^4 g,0.75,19.25,455
demersal,10^4 g,0.75,19.75,406
demersal,10^4 g,0.75,20.25,321
demersal,10^4 g,0.75,20.75,137
demersal,10^4 g,0.75,21.25,1
demersal,10^4 g,0.75,21.75,4
demersal,10^4 g,0.75,22.25,31
demersal,10^4 g,0.75,24.25,1
demersal,10^4 g,1.25,11.25,1
demersal,10^4 g,1.25,11.75,2
demersal,10^4 g,1.25,12.25,3
demersal,10^4 g,1.25,12.75,5
demersal,10^4 g,1.25,13.25,5
demersal,10^4 g,1.25,13.75,5
demersal,10^4 g,1.25,14.25,6
demersal,10^4 g,1.25,14.75,2
demersal,10^4 g,1.25,15.25,1
demersal,10^4 g,1.25,15.75,4
demersal,10^4 g,1.25,16.75,45
demersal,10^4 g,1.25,17.25,29
demersal,10^4 g,1.25,17.75,295
demersal,10^4 g,1.25,18.25,93
demersal,10^4 g,1.25,18.75,237
demersal,10^4 g,1.25,19.25,552
demersal,10^4 g,1.25,19.75,762
demersal,10^4 g,1.25,20.25,509
demersal,10^4 g,1.25,20.75,75
demersal,10^4 g,1.25,21.25,1
demersal,10^4 g,1.25,21.75,2
demersal,10^4 g,1.25,22.25,34
demersal,10^4 g,1.75,3.75,1
demersal,10^4 g,1.75,4.25,1
demersal,10^4 g,1.75,5.25,2
demersal,10^4 g,1.75,5.75,1
demersal,10^4 g,1.75,8.25,1
demersal,10^4 g,1.75,8.75,1
demersal,10^4 g,1.75,11.25,7
demersal,10^4 g,1.75,11.75,16
demersal,10^4 g,1.75,12.25,6
demersal,10^4 g,1.75,12.75,3
demersal,10^4 g,1.75,13.25,4
demersal,10^4 g,1.75,15.75,4
demersal,10^4 g,1.75,17.25,79
demersal,10^4 g,1.75,17.75,95
demersal,10^4 g,1.75,18.25,157
demersal,10^4 g,1.75,18.75,200
demersal,10^4 g,1.75,19.25,359
demersal,10^4 g,1.75,19.75,350
demersal,10^4 g,1.75,20.25,554
demersal,10^4 g,1.75,20.75,312
demersal,10^4 g,1.75,21.25,19
demersal,10^4 g,1.75,21.75,30
demersal,10^4 g,1.75,22.25,70
demersal,10^4 g,1.75,23.25,11
demersal,10^4 g,2.25,3.25,10
demersal,10^4 g,2.25,3.75,3
demersal,10^4 g,2.25,4.75,2
demersal,10^4 g,2.25,7.25,1
demersal,10^4 g,2.25,9.75,6
demersal,10^4 g,2.25,10.25,4
demersal,10^4 g,2.25,10.75,3
demersal,10^4 g,2.25,11.25,5
demersal,10^4 g,2.25,11.75,14
demersal,10^4 g,2.25,12.25,4
demersal,10^4 g,2.25,12.75,27
demersal,10^4 g,2.25,13.25,1
demersal,10^4 g,2.25,13.75,22
demersal,10^4 g,2.25,14.25,1
demersal,10^4 g,2.25,14.75,1
demersal,10^4 g,2.25,15.25,22
demersal,10^4 g,2.25,15.75,16
demersal,10^4 g,2.25,16.25,1
demersal,10^4 g,2.25,16.75,5
demersal,10^4 g,2.25,17.25,61
demersal,10^4 g,2.25,17.75,96
demersal,10^4 g,2.25,18.25,117
demersal,10^4 g,2.25,18.75,210
demersal,10^4 g,2.25,19.25,139
demersal,10^4 g,2.25,19.75,275
demersal,10^4 g,2.25,20.25,646
demersal,10^4 g,2.25,20.75,52
demersal,10^4 g,2.25,21.25,44
demersal,10^4 g,2.25,21.75,4
demersal,10^4 g,2.25,22.25,8
demersal,10^4 g,2.25,22.75,18
demersal,10^4 g,2.25,23.25,3
demersal,10^4 g,2.75,3.25,20
demersal,10^4 g,2.75,9.75,1
demersal,10^4 g,2.75,10.25,6
demersal,10^4 g,2.75,10.75,16
demersal,10^4 g,2.75,11.25,7
demersal,10^4 g,2.75,11.75,7
demersal,10^4 g,2.75,12.25,7
demersal,10^4 g,2.75,12.75,6
demersal,10^4 g,2.75,13.75,1
demersal,10^4 g,2.75,14.25,12
demersal,10^4 g,2.75,14.75,2
demersal,10^4 g,2.75,15.25,1
demersal,10^4 g,2.75,16.25,87
demersal,10^4 g,2.75,16.75,14
demersal,10^4 g,2.75,17.25,35
demersal,10^4 g,2.75,17.75,119
demersal,10^4 g,2.75,18.25,60
demersal,10^4 g,2.75,18.75,528
demersal,10^4 g,2.75,19.25,461
demersal,10^4 g,2.75,19.75,124
demersal,10^4 g,2.75,20.25,630
demersal,10^4 g,2.75,20.75,279
demersal,10^4 g,2.75,21.25,14
demersal,10^4 g,2.75,21.75,15
demersal,10^4 g,2.75,22.25,7
demersal,10^4 g,2.75,22.75,1
demersal,10^4 g,3.25,1.25,2
demersal,10^4 g,3.25,1.75,4
demersal,10^4 g,3.25,2.25,2
demersal,10^4 g,3.25,2.75,4
demersal,10^4 g,3.25,4.75,2
demersal,10^4 g,3.25,5.25,3
demersal,10^4 g,3.25,5.75,2
demersal,10^4 g,3.25,6.75,1
demersal,10^4 g,3.25,7.25,1
demersal,10^4 g,3.25,7.75,1
demersal,10^4 g,3.25,8.25,1
demersal,10^4 g,3.25,8.75,1
